,hhid,WEALTH_CAT,WEALTH_IND,DHSCLUST,LATNUM,LONGNUM,ALT_GPS,URBAN_RURA,DHSREGNA
7865,3740031,poorer,-81878,374,-2.91157572059,33.9691156418,1321.534668,R,Simiyu
7866,3740034,poorer,-66698,374,-2.91157572059,33.9691156418,1321.534668,R,Simiyu
7867,3740037,poorer,-74665,374,-2.91157572059,33.9691156418,1321.534668,R,Simiyu
7868,3740039,poorest,-93209,374,-2.91157572059,33.9691156418,1321.534668,R,Simiyu
7869,3740042,poorest,-94874,374,-2.91157572059,33.9691156418,1321.534668,R,Simiyu
7870,3740045,poorer,-81842,374,-2.91157572059,33.9691156418,1321.534668,R,Simiyu
7871,3740047,poorest,-113952,374,-2.91157572059,33.9691156418,1321.534668,R,Simiyu
7872,3740050,middle,-34196,374,-2.91157572059,33.9691156418,1321.534668,R,Simiyu
7873,3740052,poorer,-69583,374,-2.91157572059,33.9691156418,1321.534668,R,Simiyu
7874,3740055,poorer,-83061,374,-2.91157572059,33.9691156418,1321.534668,R,Simiyu
7875,3740058,poorer,-77491,374,-2.91157572059,33.9691156418,1321.534668,R,Simiyu
7876,3750003,middle,-53000,375,-3.53244273563,34.2622724376,1172.991577,R,Simiyu
7877,3750006,poorer,-83761,375,-3.53244273563,34.2622724376,1172.991577,R,Simiyu
7878,3750009,poorer,-81451,375,-3.53244273563,34.2622724376,1172.991577,R,Simiyu
7879,3750013,poorer,-76009,375,-3.53244273563,34.2622724376,1172.991577,R,Simiyu
7880,3750016,poorest,-108480,375,-3.53244273563,34.2622724376,1172.991577,R,Simiyu
7881,3750019,poorest,-143481,375,-3.53244273563,34.2622724376,1172.991577,R,Simiyu
7882,3750022,poorest,-88263,375,-3.53244273563,34.2622724376,1172.991577,R,Simiyu
7883,3750026,poorest,-86777,375,-3.53244273563,34.2622724376,1172.991577,R,Simiyu
7884,3750029,poorest,-96480,375,-3.53244273563,34.2622724376,1172.991577,R,Simiyu
7885,3750032,poorest,-91321,375,-3.53244273563,34.2622724376,1172.991577,R,Simiyu
7886,3750035,poorer,-63126,375,-3.53244273563,34.2622724376,1172.991577,R,Simiyu
7887,3750038,poorer,-84268,375,-3.53244273563,34.2622724376,1172.991577,R,Simiyu
7888,3750042,poorer,-80535,375,-3.53244273563,34.2622724376,1172.991577,R,Simiyu
7889,3750045,poorest,-99890,375,-3.53244273563,34.2622724376,1172.991577,R,Simiyu
7890,3750048,poorer,-82841,375,-3.53244273563,34.2622724376,1172.991577,R,Simiyu
7891,3750051,poorer,-72644,375,-3.53244273563,34.2622724376,1172.991577,R,Simiyu
7892,3750055,poorer,-80818,375,-3.53244273563,34.2622724376,1172.991577,R,Simiyu
7893,3750058,poorest,-88238,375,-3.53244273563,34.2622724376,1172.991577,R,Simiyu
7894,3750061,poorest,-98383,375,-3.53244273563,34.2622724376,1172.991577,R,Simiyu
7895,3750064,poorer,-83477,375,-3.53244273563,34.2622724376,1172.991577,R,Simiyu
7896,3750067,richer,47349,375,-3.53244273563,34.2622724376,1172.991577,R,Simiyu
7897,3750071,poorer,-62461,375,-3.53244273563,34.2622724376,1172.991577,R,Simiyu
7898,3760002,poorest,-86808,376,-3.8713120018,34.233376251,1050.501953,R,Simiyu
7899,3760010,poorest,-119621,376,-3.8713120018,34.233376251,1050.501953,R,Simiyu
7900,3760014,middle,-34683,376,-3.8713120018,34.233376251,1050.501953,R,Simiyu
7901,3760018,poorest,-114570,376,-3.8713120018,34.233376251,1050.501953,R,Simiyu
7902,3760022,poorest,-96419,376,-3.8713120018,34.233376251,1050.501953,R,Simiyu
7903,3760027,middle,-58991,376,-3.8713120018,34.233376251,1050.501953,R,Simiyu
7904,3760031,poorest,-126787,376,-3.8713120018,34.233376251,1050.501953,R,Simiyu
7905,3760035,poorest,-101993,376,-3.8713120018,34.233376251,1050.501953,R,Simiyu
7906,3760039,poorest,-124757,376,-3.8713120018,34.233376251,1050.501953,R,Simiyu
7907,3760043,poorest,-86963,376,-3.8713120018,34.233376251,1050.501953,R,Simiyu
7908,3760047,poorest,-98847,376,-3.8713120018,34.233376251,1050.501953,R,Simiyu
7909,3760051,poorest,-87435,376,-3.8713120018,34.233376251,1050.501953,R,Simiyu
7910,3760055,poorest,-108364,376,-3.8713120018,34.233376251,1050.501953,R,Simiyu
7911,3760059,poorest,-107406,376,-3.8713120018,34.233376251,1050.501953,R,Simiyu
7912,3760063,poorest,-109675,376,-3.8713120018,34.233376251,1050.501953,R,Simiyu
7913,3760067,poorest,-91469,376,-3.8713120018,34.233376251,1050.501953,R,Simiyu
7914,3760072,poorest,-117826,376,-3.8713120018,34.233376251,1050.501953,R,Simiyu
7915,3760076,poorest,-98270,376,-3.8713120018,34.233376251,1050.501953,R,Simiyu
7916,3760080,poorest,-126811,376,-3.8713120018,34.233376251,1050.501953,R,Simiyu
7917,3760084,poorest,-121546,376,-3.8713120018,34.233376251,1050.501953,R,Simiyu
7918,3760088,poorer,-72258,376,-3.8713120018,34.233376251,1050.501953,R,Simiyu
7919,3770002,poorest,-87581,377,-3.01091897626,34.3448288204,1395.952759,R,Simiyu
7920,3770008,poorest,-91751,377,-3.01091897626,34.3448288204,1395.952759,R,Simiyu
7921,3770013,poorest,-91053,377,-3.01091897626,34.3448288204,1395.952759,R,Simiyu
7922,3770019,poorer,-77881,377,-3.01091897626,34.3448288204,1395.952759,R,Simiyu
7923,3770025,poorest,-92088,377,-3.01091897626,34.3448288204,1395.952759,R,Simiyu
7924,3770030,poorest,-101763,377,-3.01091897626,34.3448288204,1395.952759,R,Simiyu
7925,3770036,poorer,-65413,377,-3.01091897626,34.3448288204,1395.952759,R,Simiyu
7926,3770041,poorer,-68188,377,-3.01091897626,34.3448288204,1395.952759,R,Simiyu
7927,3770047,poorest,-99753,377,-3.01091897626,34.3448288204,1395.952759,R,Simiyu
7928,3770053,poorest,-120742,377,-3.01091897626,34.3448288204,1395.952759,R,Simiyu
7929,3770058,poorer,-73317,377,-3.01091897626,34.3448288204,1395.952759,R,Simiyu
7930,3770064,poorest,-109255,377,-3.01091897626,34.3448288204,1395.952759,R,Simiyu
7931,3770069,poorest,-95117,377,-3.01091897626,34.3448288204,1395.952759,R,Simiyu
7932,3770075,poorest,-93783,377,-3.01091897626,34.3448288204,1395.952759,R,Simiyu
7933,3770081,poorest,-94568,377,-3.01091897626,34.3448288204,1395.952759,R,Simiyu
7934,3770086,poorest,-105012,377,-3.01091897626,34.3448288204,1395.952759,R,Simiyu
7935,3770092,poorest,-96101,377,-3.01091897626,34.3448288204,1395.952759,R,Simiyu
7936,3770097,poorer,-80584,377,-3.01091897626,34.3448288204,1395.952759,R,Simiyu
7937,3770103,poorest,-86810,377,-3.01091897626,34.3448288204,1395.952759,R,Simiyu
7938,3770108,poorest,-89664,377,-3.01091897626,34.3448288204,1395.952759,R,Simiyu
7939,3770114,poorest,-93884,377,-3.01091897626,34.3448288204,1395.952759,R,Simiyu
7940,3770120,poorer,-78158,377,-3.01091897626,34.3448288204,1395.952759,R,Simiyu
7941,3780004,poorest,-115600,378,-3.12366798838,34.0213928795,1336.315308,R,Simiyu
7942,3780008,poorer,-81945,378,-3.12366798838,34.0213928795,1336.315308,R,Simiyu
7943,3780012,poorest,-92111,378,-3.12366798838,34.0213928795,1336.315308,R,Simiyu
7944,3780016,poorer,-84554,378,-3.12366798838,34.0213928795,1336.315308,R,Simiyu
7945,3780020,poorest,-88144,378,-3.12366798838,34.0213928795,1336.315308,R,Simiyu
7946,3780025,poorer,-66923,378,-3.12366798838,34.0213928795,1336.315308,R,Simiyu
7947,3780029,poorer,-84290,378,-3.12366798838,34.0213928795,1336.315308,R,Simiyu
7948,3780033,poorer,-83617,378,-3.12366798838,34.0213928795,1336.315308,R,Simiyu
7949,3780037,poorest,-101357,378,-3.12366798838,34.0213928795,1336.315308,R,Simiyu
7950,3780041,middle,-46775,378,-3.12366798838,34.0213928795,1336.315308,R,Simiyu
7951,3780045,poorest,-95577,378,-3.12366798838,34.0213928795,1336.315308,R,Simiyu
7952,3780049,middle,-31615,378,-3.12366798838,34.0213928795,1336.315308,R,Simiyu
7953,3780054,middle,-40527,378,-3.12366798838,34.0213928795,1336.315308,R,Simiyu
7954,3780058,poorer,-70457,378,-3.12366798838,34.0213928795,1336.315308,R,Simiyu
7955,3780062,poorest,-87801,378,-3.12366798838,34.0213928795,1336.315308,R,Simiyu
7956,3780066,poorer,-84900,378,-3.12366798838,34.0213928795,1336.315308,R,Simiyu
7957,3780070,poorest,-111169,378,-3.12366798838,34.0213928795,1336.315308,R,Simiyu
7958,3780074,middle,-58154,378,-3.12366798838,34.0213928795,1336.315308,R,Simiyu
7959,3780078,poorer,-59706,378,-3.12366798838,34.0213928795,1336.315308,R,Simiyu
7960,3780083,poorest,-104723,378,-3.12366798838,34.0213928795,1336.315308,R,Simiyu
7961,3780087,poorest,-90362,378,-3.12366798838,34.0213928795,1336.315308,R,Simiyu
7962,3780091,poorer,-80500,378,-3.12366798838,34.0213928795,1336.315308,R,Simiyu
7963,3790004,poorest,-121282,379,-3.471669205,33.8308103624,1179.313477,R,Simiyu
7964,3790008,poorest,-124647,379,-3.471669205,33.8308103624,1179.313477,R,Simiyu
7965,3790012,poorer,-64520,379,-3.471669205,33.8308103624,1179.313477,R,Simiyu
7966,3790016,poorer,-78019,379,-3.471669205,33.8308103624,1179.313477,R,Simiyu
7967,3790021,richer,11098,379,-3.471669205,33.8308103624,1179.313477,R,Simiyu
7968,3790025,middle,-16699,379,-3.471669205,33.8308103624,1179.313477,R,Simiyu
7969,3790029,richer,19275,379,-3.471669205,33.8308103624,1179.313477,R,Simiyu
7970,3790033,richest,221631,379,-3.471669205,33.8308103624,1179.313477,R,Simiyu
7971,3790037,richest,140222,379,-3.471669205,33.8308103624,1179.313477,R,Simiyu
7972,3790041,richer,-2999,379,-3.471669205,33.8308103624,1179.313477,R,Simiyu
7973,3790046,poorer,-78187,379,-3.471669205,33.8308103624,1179.313477,R,Simiyu
7974,3790050,poorest,-109416,379,-3.471669205,33.8308103624,1179.313477,R,Simiyu
7975,3790058,poorer,-75341,379,-3.471669205,33.8308103624,1179.313477,R,Simiyu
7976,3790062,poorer,-78453,379,-3.471669205,33.8308103624,1179.313477,R,Simiyu
7977,3790067,poorer,-73475,379,-3.471669205,33.8308103624,1179.313477,R,Simiyu
7978,3790071,richer,99839,379,-3.471669205,33.8308103624,1179.313477,R,Simiyu
7979,3790075,richer,28434,379,-3.471669205,33.8308103624,1179.313477,R,Simiyu
7980,3790079,middle,-28185,379,-3.471669205,33.8308103624,1179.313477,R,Simiyu
7981,3790083,poorest,-85937,379,-3.471669205,33.8308103624,1179.313477,R,Simiyu
7982,3790092,richer,4223,379,-3.471669205,33.8308103624,1179.313477,R,Simiyu
7983,3800001,poorest,-132500,380,-3.02571105132,33.7302732953,1272.557739,R,Simiyu
7984,3800005,poorest,-115343,380,-3.02571105132,33.7302732953,1272.557739,R,Simiyu
7985,3800008,poorest,-93543,380,-3.02571105132,33.7302732953,1272.557739,R,Simiyu
7986,3800012,poorest,-100475,380,-3.02571105132,33.7302732953,1272.557739,R,Simiyu
7987,3800015,poorest,-126361,380,-3.02571105132,33.7302732953,1272.557739,R,Simiyu
7988,3800019,poorer,-78677,380,-3.02571105132,33.7302732953,1272.557739,R,Simiyu
7989,3800022,poorer,-80979,380,-3.02571105132,33.7302732953,1272.557739,R,Simiyu
7990,3800026,poorest,-110091,380,-3.02571105132,33.7302732953,1272.557739,R,Simiyu
7991,3800029,poorer,-82671,380,-3.02571105132,33.7302732953,1272.557739,R,Simiyu
7992,3800033,poorer,-61547,380,-3.02571105132,33.7302732953,1272.557739,R,Simiyu
7993,3800036,richer,74669,380,-3.02571105132,33.7302732953,1272.557739,R,Simiyu
7994,3800040,richer,12255,380,-3.02571105132,33.7302732953,1272.557739,R,Simiyu
7995,3800043,middle,-43965,380,-3.02571105132,33.7302732953,1272.557739,R,Simiyu
7996,3800047,poorest,-99647,380,-3.02571105132,33.7302732953,1272.557739,R,Simiyu
7997,3800050,poorer,-77844,380,-3.02571105132,33.7302732953,1272.557739,R,Simiyu
7998,3800054,middle,-8252,380,-3.02571105132,33.7302732953,1272.557739,R,Simiyu
7999,3800057,poorest,-108846,380,-3.02571105132,33.7302732953,1272.557739,R,Simiyu
8000,3800061,poorest,-90179,380,-3.02571105132,33.7302732953,1272.557739,R,Simiyu
8001,3800064,poorest,-95217,380,-3.02571105132,33.7302732953,1272.557739,R,Simiyu
8002,3800068,poorest,-118648,380,-3.02571105132,33.7302732953,1272.557739,R,Simiyu
8003,3800071,poorer,-77892,380,-3.02571105132,33.7302732953,1272.557739,R,Simiyu
8004,3800075,poorest,-94723,380,-3.02571105132,33.7302732953,1272.557739,R,Simiyu
8005,3810001,richer,33076,381,-3.12582395014,33.5198527953,1238.453979,U,Simiyu
8006,3810006,richest,153222,381,-3.12582395014,33.5198527953,1238.453979,U,Simiyu
8007,3810010,richer,52486,381,-3.12582395014,33.5198527953,1238.453979,U,Simiyu
8008,3810015,richest,126112,381,-3.12582395014,33.5198527953,1238.453979,U,Simiyu
8009,3810019,richest,122225,381,-3.12582395014,33.5198527953,1238.453979,U,Simiyu
8010,3810024,richer,81925,381,-3.12582395014,33.5198527953,1238.453979,U,Simiyu
8011,3810033,middle,-29779,381,-3.12582395014,33.5198527953,1238.453979,U,Simiyu
8012,3810037,richest,134927,381,-3.12582395014,33.5198527953,1238.453979,U,Simiyu
8013,3810042,richest,197172,381,-3.12582395014,33.5198527953,1238.453979,U,Simiyu
8014,3810046,richer,77911,381,-3.12582395014,33.5198527953,1238.453979,U,Simiyu
8015,3810051,richer,-2247,381,-3.12582395014,33.5198527953,1238.453979,U,Simiyu
8016,3810055,middle,-5367,381,-3.12582395014,33.5198527953,1238.453979,U,Simiyu
8017,3810060,richest,167084,381,-3.12582395014,33.5198527953,1238.453979,U,Simiyu
8018,3810064,richest,117907,381,-3.12582395014,33.5198527953,1238.453979,U,Simiyu
8019,3810069,richest,260490,381,-3.12582395014,33.5198527953,1238.453979,U,Simiyu
8020,3810073,middle,-28958,381,-3.12582395014,33.5198527953,1238.453979,U,Simiyu
8021,3810078,richer,102436,381,-3.12582395014,33.5198527953,1238.453979,U,Simiyu
8022,3810082,richest,179227,381,-3.12582395014,33.5198527953,1238.453979,U,Simiyu
8023,3810087,middle,-45205,381,-3.12582395014,33.5198527953,1238.453979,U,Simiyu
8024,3810091,richest,175310,381,-3.12582395014,33.5198527953,1238.453979,U,Simiyu
8025,3810096,richer,5096,381,-3.12582395014,33.5198527953,1238.453979,U,Simiyu
8026,3820003,poorest,-116100,382,-3.24379300339,33.5057489416,1229.134277,R,Simiyu
8027,3820010,poorest,-99601,382,-3.24379300339,33.5057489416,1229.134277,R,Simiyu
8028,3820018,poorest,-104102,382,-3.24379300339,33.5057489416,1229.134277,R,Simiyu
8029,3820025,poorest,-93043,382,-3.24379300339,33.5057489416,1229.134277,R,Simiyu
8030,3820033,poorest,-114857,382,-3.24379300339,33.5057489416,1229.134277,R,Simiyu
8031,3820040,poorest,-116301,382,-3.24379300339,33.5057489416,1229.134277,R,Simiyu
8032,3820048,poorest,-103113,382,-3.24379300339,33.5057489416,1229.134277,R,Simiyu
8033,3820055,poorer,-78405,382,-3.24379300339,33.5057489416,1229.134277,R,Simiyu
8034,3820063,poorest,-106379,382,-3.24379300339,33.5057489416,1229.134277,R,Simiyu
8035,3820078,poorest,-87256,382,-3.24379300339,33.5057489416,1229.134277,R,Simiyu
8036,3820085,poorest,-100269,382,-3.24379300339,33.5057489416,1229.134277,R,Simiyu
8037,3820093,poorest,-100998,382,-3.24379300339,33.5057489416,1229.134277,R,Simiyu
8038,3820100,poorest,-116974,382,-3.24379300339,33.5057489416,1229.134277,R,Simiyu
8039,3820108,poorer,-84630,382,-3.24379300339,33.5057489416,1229.134277,R,Simiyu
8040,3820115,poorest,-101774,382,-3.24379300339,33.5057489416,1229.134277,R,Simiyu
8041,3820123,poorer,-81787,382,-3.24379300339,33.5057489416,1229.134277,R,Simiyu
8042,3820130,poorer,-77465,382,-3.24379300339,33.5057489416,1229.134277,R,Simiyu
8043,3820138,poorest,-101901,382,-3.24379300339,33.5057489416,1229.134277,R,Simiyu
8044,3820145,poorest,-113419,382,-3.24379300339,33.5057489416,1229.134277,R,Simiyu
8045,3820153,poorest,-111866,382,-3.24379300339,33.5057489416,1229.134277,R,Simiyu
8046,3820160,poorest,-88087,382,-3.24379300339,33.5057489416,1229.134277,R,Simiyu
8047,3830011,richer,16611,383,-2.394389927,33.6091592659,1144.773438,R,Simiyu
8048,3830016,richer,77345,383,-2.394389927,33.6091592659,1144.773438,R,Simiyu
8049,3830021,richest,191565,383,-2.394389927,33.6091592659,1144.773438,R,Simiyu
8050,3830027,poorer,-72574,383,-2.394389927,33.6091592659,1144.773438,R,Simiyu
8051,3830032,middle,-47373,383,-2.394389927,33.6091592659,1144.773438,R,Simiyu
8052,3830037,richer,55070,383,-2.394389927,33.6091592659,1144.773438,R,Simiyu
8053,3830042,richer,43517,383,-2.394389927,33.6091592659,1144.773438,R,Simiyu
8054,3830048,richest,120127,383,-2.394389927,33.6091592659,1144.773438,R,Simiyu
8055,3830053,richer,47286,383,-2.394389927,33.6091592659,1144.773438,R,Simiyu
8056,3830058,middle,-10507,383,-2.394389927,33.6091592659,1144.773438,R,Simiyu
8057,3830063,richer,48471,383,-2.394389927,33.6091592659,1144.773438,R,Simiyu
8058,3830068,richest,118961,383,-2.394389927,33.6091592659,1144.773438,R,Simiyu
8059,3830084,middle,-56186,383,-2.394389927,33.6091592659,1144.773438,R,Simiyu
8060,3830089,middle,-45059,383,-2.394389927,33.6091592659,1144.773438,R,Simiyu
8061,3830095,richer,37757,383,-2.394389927,33.6091592659,1144.773438,R,Simiyu
8062,3830100,poorest,-89533,383,-2.394389927,33.6091592659,1144.773438,R,Simiyu
8063,3830105,middle,-5354,383,-2.394389927,33.6091592659,1144.773438,R,Simiyu
8064,3830115,richer,14034,383,-2.394389927,33.6091592659,1144.773438,R,Simiyu
8065,3840006,richest,110740,384,-2.33769846258,33.6666031379,1135.174072,U,Simiyu
8066,3840014,richer,16137,384,-2.33769846258,33.6666031379,1135.174072,U,Simiyu
8067,3840029,richer,63763,384,-2.33769846258,33.6666031379,1135.174072,U,Simiyu
8068,3840036,middle,-50368,384,-2.33769846258,33.6666031379,1135.174072,U,Simiyu
8069,3840044,richer,64347,384,-2.33769846258,33.6666031379,1135.174072,U,Simiyu
8070,3840051,richer,36325,384,-2.33769846258,33.6666031379,1135.174072,U,Simiyu
8071,3840059,middle,-22911,384,-2.33769846258,33.6666031379,1135.174072,U,Simiyu
8072,3840066,richer,3448,384,-2.33769846258,33.6666031379,1135.174072,U,Simiyu
8073,3840074,richer,103535,384,-2.33769846258,33.6666031379,1135.174072,U,Simiyu
8074,3840081,richer,62402,384,-2.33769846258,33.6666031379,1135.174072,U,Simiyu
8075,3840089,richer,1675,384,-2.33769846258,33.6666031379,1135.174072,U,Simiyu
8076,3840096,poorer,-80297,384,-2.33769846258,33.6666031379,1135.174072,U,Simiyu
8077,3840104,richer,97558,384,-2.33769846258,33.6666031379,1135.174072,U,Simiyu
8078,3840111,richer,80130,384,-2.33769846258,33.6666031379,1135.174072,U,Simiyu
8079,3840126,richer,35857,384,-2.33769846258,33.6666031379,1135.174072,U,Simiyu
8080,3840134,richer,10841,384,-2.33769846258,33.6666031379,1135.174072,U,Simiyu
8081,3840141,richest,116659,384,-2.33769846258,33.6666031379,1135.174072,U,Simiyu
8082,3840156,richer,94195,384,-2.33769846258,33.6666031379,1135.174072,U,Simiyu
8083,3840164,middle,-13110,384,-2.33769846258,33.6666031379,1135.174072,U,Simiyu
8084,3850006,richer,78749,385,-2.49522856681,33.8419271277,1222.213745,R,Simiyu
8085,3850014,richer,63952,385,-2.49522856681,33.8419271277,1222.213745,R,Simiyu
8086,3850022,middle,-14950,385,-2.49522856681,33.8419271277,1222.213745,R,Simiyu
8087,3850030,richer,11397,385,-2.49522856681,33.8419271277,1222.213745,R,Simiyu
8088,3850037,richer,47657,385,-2.49522856681,33.8419271277,1222.213745,R,Simiyu
8089,3850045,middle,-49879,385,-2.49522856681,33.8419271277,1222.213745,R,Simiyu
8090,3850053,richer,83477,385,-2.49522856681,33.8419271277,1222.213745,R,Simiyu
8091,3850060,middle,-49531,385,-2.49522856681,33.8419271277,1222.213745,R,Simiyu
8092,3850068,poorer,-68014,385,-2.49522856681,33.8419271277,1222.213745,R,Simiyu
8093,3850076,richer,16225,385,-2.49522856681,33.8419271277,1222.213745,R,Simiyu
8094,3850084,poorer,-65997,385,-2.49522856681,33.8419271277,1222.213745,R,Simiyu
8095,3850091,poorer,-66607,385,-2.49522856681,33.8419271277,1222.213745,R,Simiyu
8096,3850099,richer,46808,385,-2.49522856681,33.8419271277,1222.213745,R,Simiyu
8097,3850107,richer,9598,385,-2.49522856681,33.8419271277,1222.213745,R,Simiyu
8098,3850115,richer,-689,385,-2.49522856681,33.8419271277,1222.213745,R,Simiyu
8099,3850122,middle,-24770,385,-2.49522856681,33.8419271277,1222.213745,R,Simiyu
8100,3850130,richest,146754,385,-2.49522856681,33.8419271277,1222.213745,R,Simiyu
8101,3850138,richer,66965,385,-2.49522856681,33.8419271277,1222.213745,R,Simiyu
8102,3850145,middle,-13502,385,-2.49522856681,33.8419271277,1222.213745,R,Simiyu
8103,3850161,richest,138860,385,-2.49522856681,33.8419271277,1222.213745,R,Simiyu
8104,3850169,poorer,-80448,385,-2.49522856681,33.8419271277,1222.213745,R,Simiyu
8105,3860007,richer,49509,386,-2.7726775779,32.1255675457,1182.259644,R,Geita
8106,3860024,richer,46115,386,-2.7726775779,32.1255675457,1182.259644,R,Geita
8107,3860041,poorer,-82890,386,-2.7726775779,32.1255675457,1182.259644,R,Geita
8108,3860058,middle,-11757,386,-2.7726775779,32.1255675457,1182.259644,R,Geita
8109,3860074,middle,-17967,386,-2.7726775779,32.1255675457,1182.259644,R,Geita
8110,3860091,poorer,-81712,386,-2.7726775779,32.1255675457,1182.259644,R,Geita
8111,3860108,richer,68,386,-2.7726775779,32.1255675457,1182.259644,R,Geita
8112,3860125,middle,-44875,386,-2.7726775779,32.1255675457,1182.259644,R,Geita
8113,3860142,poorest,-114881,386,-2.7726775779,32.1255675457,1182.259644,R,Geita
8114,3860159,richer,-169,386,-2.7726775779,32.1255675457,1182.259644,R,Geita
8115,3860176,middle,-20962,386,-2.7726775779,32.1255675457,1182.259644,R,Geita
8116,3860192,poorer,-60937,386,-2.7726775779,32.1255675457,1182.259644,R,Geita
8117,3860210,poorer,-71434,386,-2.7726775779,32.1255675457,1182.259644,R,Geita
8118,3860226,poorer,-75318,386,-2.7726775779,32.1255675457,1182.259644,R,Geita
8119,3860242,poorer,-77317,386,-2.7726775779,32.1255675457,1182.259644,R,Geita
8120,3860261,poorer,-68140,386,-2.7726775779,32.1255675457,1182.259644,R,Geita
8121,3860278,poorer,-65931,386,-2.7726775779,32.1255675457,1182.259644,R,Geita
8122,3860294,richer,294,386,-2.7726775779,32.1255675457,1182.259644,R,Geita
8123,3860301,middle,-37122,386,-2.7726775779,32.1255675457,1182.259644,R,Geita
8124,3860327,richer,8440,386,-2.7726775779,32.1255675457,1182.259644,R,Geita
8125,3860344,middle,-53084,386,-2.7726775779,32.1255675457,1182.259644,R,Geita
8126,3860361,richer,-3419,386,-2.7726775779,32.1255675457,1182.259644,R,Geita
8127,3870006,poorer,-71608,387,-2.52354100967,32.0424634886,1160.481201,R,Geita
8128,3870013,poorer,-61023,387,-2.52354100967,32.0424634886,1160.481201,R,Geita
8129,3870020,middle,-14741,387,-2.52354100967,32.0424634886,1160.481201,R,Geita
8130,3870027,poorer,-82163,387,-2.52354100967,32.0424634886,1160.481201,R,Geita
8131,3870034,poorer,-76936,387,-2.52354100967,32.0424634886,1160.481201,R,Geita
8132,3870041,poorer,-75632,387,-2.52354100967,32.0424634886,1160.481201,R,Geita
8133,3870048,middle,-44337,387,-2.52354100967,32.0424634886,1160.481201,R,Geita
8134,3870055,poorer,-78484,387,-2.52354100967,32.0424634886,1160.481201,R,Geita
8135,3870062,poorer,-80497,387,-2.52354100967,32.0424634886,1160.481201,R,Geita
8136,3870069,poorest,-85960,387,-2.52354100967,32.0424634886,1160.481201,R,Geita
8137,3870076,poorest,-87721,387,-2.52354100967,32.0424634886,1160.481201,R,Geita
8138,3870083,poorer,-73408,387,-2.52354100967,32.0424634886,1160.481201,R,Geita
8139,3870090,poorest,-91942,387,-2.52354100967,32.0424634886,1160.481201,R,Geita
8140,3870097,middle,-59071,387,-2.52354100967,32.0424634886,1160.481201,R,Geita
8141,3870104,poorer,-63637,387,-2.52354100967,32.0424634886,1160.481201,R,Geita
8142,3870110,poorer,-75468,387,-2.52354100967,32.0424634886,1160.481201,R,Geita
8143,3870117,poorer,-64743,387,-2.52354100967,32.0424634886,1160.481201,R,Geita
8144,3870124,middle,-5534,387,-2.52354100967,32.0424634886,1160.481201,R,Geita
8145,3870131,poorer,-63573,387,-2.52354100967,32.0424634886,1160.481201,R,Geita
8146,3870145,middle,-10728,387,-2.52354100967,32.0424634886,1160.481201,R,Geita
8147,3870152,poorer,-72750,387,-2.52354100967,32.0424634886,1160.481201,R,Geita
8148,3880001,poorer,-83732,388,-2.61417830711,32.2554285297,1284.515503,R,Geita
8149,3880003,middle,-53026,388,-2.61417830711,32.2554285297,1284.515503,R,Geita
8150,3880005,poorer,-68889,388,-2.61417830711,32.2554285297,1284.515503,R,Geita
8151,3880007,middle,-38406,388,-2.61417830711,32.2554285297,1284.515503,R,Geita
8152,3880009,poorer,-77505,388,-2.61417830711,32.2554285297,1284.515503,R,Geita
8153,3880012,middle,-51526,388,-2.61417830711,32.2554285297,1284.515503,R,Geita
8154,3880014,poorest,-87845,388,-2.61417830711,32.2554285297,1284.515503,R,Geita
8155,3880016,poorer,-84971,388,-2.61417830711,32.2554285297,1284.515503,R,Geita
8156,3880018,poorest,-108410,388,-2.61417830711,32.2554285297,1284.515503,R,Geita
8157,3880020,poorest,-86560,388,-2.61417830711,32.2554285297,1284.515503,R,Geita
8158,3880022,poorest,-93174,388,-2.61417830711,32.2554285297,1284.515503,R,Geita
8159,3880024,poorer,-80022,388,-2.61417830711,32.2554285297,1284.515503,R,Geita
8160,3880026,poorer,-85505,388,-2.61417830711,32.2554285297,1284.515503,R,Geita
8161,3880028,poorest,-87084,388,-2.61417830711,32.2554285297,1284.515503,R,Geita
8162,3880030,poorest,-92309,388,-2.61417830711,32.2554285297,1284.515503,R,Geita
8163,3880032,poorer,-76915,388,-2.61417830711,32.2554285297,1284.515503,R,Geita
8164,3880034,middle,-47587,388,-2.61417830711,32.2554285297,1284.515503,R,Geita
8165,3880036,poorer,-70780,388,-2.61417830711,32.2554285297,1284.515503,R,Geita
8166,3880038,poorest,-102437,388,-2.61417830711,32.2554285297,1284.515503,R,Geita
8167,3880040,richer,13373,388,-2.61417830711,32.2554285297,1284.515503,R,Geita
8168,3880042,poorer,-74898,388,-2.61417830711,32.2554285297,1284.515503,R,Geita
8169,3880044,poorest,-91462,388,-2.61417830711,32.2554285297,1284.515503,R,Geita
8170,3890001,richer,68337,389,-3.02819825349,32.3119927847,1346.261475,R,Geita
8171,3890005,middle,-15249,389,-3.02819825349,32.3119927847,1346.261475,R,Geita
8172,3890008,middle,-24839,389,-3.02819825349,32.3119927847,1346.261475,R,Geita
8173,3890011,richer,41728,389,-3.02819825349,32.3119927847,1346.261475,R,Geita
8174,3890014,middle,-55668,389,-3.02819825349,32.3119927847,1346.261475,R,Geita
8175,3890018,middle,-49645,389,-3.02819825349,32.3119927847,1346.261475,R,Geita
